"伝票日付","（借）科目ｺｰﾄﾞ","（借）科目名","（借）補助ｺｰﾄﾞ","（借）補助名","（借）金額","（借）税込区分","（借）消費税ｺｰﾄﾞ","（借）消費税率","（貸）科目ｺｰﾄﾞ","（貸）科目名","（貸）補助ｺｰﾄﾞ","（貸）補助名","（貸）金額","（貸）税込区分","（貸）消費税ｺｰﾄﾞ","（貸）消費税率","摘要"
2022/03/04,6215,"地代家賃",,"",308000,1,10,4,1111,"現金",,"",308000,0,,,"名艸慶二　店舗家賃"
2022/03/04,6231,"雑費",,"",4500,1,10,4,1111,"現金",,"",4500,0,,,"名艸慶二　ゴミ処理代"
2022/03/04,6219,"水道光熱費",,"",8190,1,10,4,1111,"現金",,"",8190,0,,,"水道代"
2022/03/04,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広島信用金庫　振込手数料"
2022/03/05,1111,"現金",,"",12180,0,,,4111,"売上高",,"",12180,1,10,4,"現金売上"
2022/03/05,5211,"商品仕入高",,"",1463,1,10,5,1111,"現金",,"",1463,0,,,"フジグラン　仕入"
2022/03/05,1122,"売掛金",1,"カード",11340,0,,,4111,"売上高",,"",11340,1,10,4,"カード売上/VISA"
2022/03/07,1113,"普通預金",1,"もみじ銀行",131914,0,,,1122,"売掛金",1,"カード",131914,0,,,"リクルートペイメント　入金"
2022/03/07,1113,"普通預金",1,"もみじ銀行",8832,0,,,1111,"現金",,"",8832,0,,,"3/4　売上"
2022/03/07,1113,"普通預金",1,"もみじ銀行",10717,0,,,1111,"現金",,"",10717,0,,,"3/5　売上"
2022/03/07,1111,"現金",,"",42680,0,,,4111,"売上高",,"",42680,1,10,4,"現金売上"
2022/03/07,5211,"商品仕入高",,"",405,1,10,5,1111,"現金",,"",405,0,,,"フジグラン　仕入"
2022/03/07,5211,"商品仕入高",,"",2700,1,10,5,1111,"現金",,"",2700,0,,,"3/5　㈲九十水産　仕入"
2022/03/07,5211,"商品仕入高",,"",7139,1,10,5,1111,"現金",,"",7139,0,,,"豊島水産　仕入"
2022/03/07,6231,"雑費",,"",4546,0,30,0,1122,"売掛金",1,"カード",4546,0,,,"リクルートペイメント　保証料"
2022/03/08,1113,"普通預金",1,"もみじ銀行",32436,0,,,1111,"現金",,"",32436,0,,,"3/8　売上"
2022/03/08,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/03/08,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/08,1111,"現金",,"",69120,0,,,4111,"売上高",,"",69120,1,10,4,"現金売上"
2022/03/08,5211,"商品仕入高",,"",1441,1,10,5,1111,"現金",,"",1441,0,,,"フジグラン　仕入"
2022/03/08,6223,"接待交際費",,"",8300,1,10,4,1111,"現金",,"",8300,0,,,"接待費　モンシェリ"
2022/03/08,5211,"商品仕入高",,"",4039,1,10,5,1111,"現金",,"",4039,0,,,"豊島水産　仕入"
2022/03/08,6117,"サービス費",,"",2189,1,10,4,1111,"現金",,"",2189,0,,,"広島おしぼり　おしぼり代"
2022/03/09,1113,"普通預金",1,"もみじ銀行",73151,0,,,1111,"現金",,"",73151,0,,,"3/8　売上"
2022/03/09,1111,"現金",,"",80000,0,,,1113,"普通預金",1,"もみじ銀行",80000,0,,,"引出し"
2022/03/09,1111,"現金",,"",19200,0,,,4111,"売上高",,"",19200,1,10,4,"現金売上"
2022/03/09,5211,"商品仕入高",,"",761,1,10,5,1111,"現金",,"",761,0,,,"フジグラン　仕入"
2022/03/09,5211,"商品仕入高",,"",2249,1,10,4,1111,"現金",,"",2249,0,,,"大和屋酒舗　仕入"
2022/03/09,2115,"未払費用",,"",77794,0,,,1111,"現金",,"",77794,0,,,"従業員給与　支払"
2022/03/09,1122,"売掛金",1,"カード",22210,0,,,4111,"売上高",,"",22210,1,10,4,"カード売上/JCB"
2022/03/09,1122,"売掛金",1,"カード",25860,0,,,4111,"売上高",,"",25860,1,10,4,"カード売上/VISA"
2022/03/10,1113,"普通預金",1,"もみじ銀行",18396,0,,,1111,"現金",,"",18396,0,,,"3/9　売上"
2022/03/10,1111,"現金",,"",102240,0,,,4111,"売上高",,"",102240,1,10,4,"現金売上"
2022/03/10,5211,"商品仕入高",,"",1545,1,10,5,1111,"現金",,"",1545,0,,,"フジグラン　仕入"
2022/03/10,5211,"商品仕入高",,"",6156,1,10,5,1111,"現金",,"",6156,0,,,"豊島水産　仕入"
2022/03/10,6113,"広告宣伝費",,"",22000,1,10,4,9311,"事業主借",,"",22000,0,,,"1/31　フードコネクション　広告代（しんきんカードより）"
2022/03/11,1113,"普通預金",1,"もみじ銀行",94539,0,,,1111,"現金",,"",94539,0,,,"3/10　売上"
2022/03/11,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/11,1111,"現金",,"",35090,0,,,4111,"売上高",,"",35090,1,10,4,"現金売上"
2022/03/11,5211,"商品仕入高",,"",2552,1,10,5,1111,"現金",,"",2552,0,,,"プロマート　仕入"
2022/03/11,6225,"消耗品費",,"",2871,1,10,4,1111,"現金",,"",2871,0,,,"タイヨーパッケージ　消耗品代"
2022/03/11,5211,"商品仕入高",,"",8316,1,10,5,1111,"現金",,"",8316,0,,,"豊島水産　仕入"
2022/03/11,1111,"現金",,"",3879,0,,,9311,"事業主借",,"",3879,0,,,"事業主借"
2022/03/11,1122,"売掛金",1,"カード",18000,0,,,4111,"売上高",,"",18000,1,10,4,"カード売上/JCB"
2022/03/11,1122,"売掛金",1,"カード",24790,0,,,4111,"売上高",,"",24790,1,10,4,"カード売上/Master"
2022/03/11,1122,"売掛金",1,"カード",15740,0,,,4111,"売上高",,"",15740,1,10,4,"カード売上/JCB"
2022/03/12,1111,"現金",,"",67810,0,,,4111,"売上高",,"",67810,1,10,4,"現金売上"
2022/03/12,5211,"商品仕入高",,"",1738,1,10,5,1111,"現金",,"",1738,0,,,"フジグラン　仕入"
2022/03/12,6225,"消耗品費",,"",5478,1,10,4,1111,"現金",,"",5478,0,,,"ヤマダ電機　消耗品代"
2022/03/12,5211,"商品仕入高",,"",1944,1,10,5,1111,"現金",,"",1944,0,,,"豊島水産　仕入"
2022/03/12,1122,"売掛金",1,"カード",22880,0,,,4111,"売上高",,"",22880,1,10,4,"カード売上/VISA"
2022/03/12,1122,"売掛金",1,"カード",33320,0,,,4111,"売上高",,"",33320,1,10,4,"カード売上/VISA"
2022/03/14,6219,"水道光熱費",,"",7851,1,10,4,1113,"普通預金",1,"もみじ銀行",7851,0,,,"広島ガス　ガス代 4.3"
2022/03/14,1113,"普通預金",1,"もみじ銀行",690000,0,,,7118,"雑収入",,"",690000,0,40,0,"広島支援金センター（第7期　対象期間：1/9-1/31　@30,000×23日）"
2022/03/14,1113,"普通預金",1,"もみじ銀行",180000,0,,,7118,"雑収入",,"",180000,0,40,0,"広島支援金センター（第9期早期　対象期間：2/21-3/6）"
2022/03/14,1113,"普通預金",1,"もみじ銀行",45230,0,,,1111,"現金",,"",45230,0,,,"3/11　売上"
2022/03/14,1113,"普通預金",1,"もみじ銀行",58650,0,,,1111,"現金",,"",58650,0,,,"3/12　売上"
2022/03/14,1111,"現金",,"",60000,0,,,1113,"普通預金",1,"もみじ銀行",60000,0,,,"引出し"
2022/03/14,1111,"現金",,"",64960,0,,,4111,"売上高",,"",64960,1,10,4,"現金売上"
2022/03/14,5211,"商品仕入高",,"",2570,1,10,5,1111,"現金",,"",2570,0,,,"フジグラン　仕入"
2022/03/14,5211,"商品仕入高",,"",3300,1,10,5,1111,"現金",,"",3300,0,,,"㈲九十水産　仕入"
2022/03/14,6113,"広告宣伝費",,"",17600,1,10,4,1111,"現金",,"",17600,0,,,"リクルート　広告掲載料"
2022/03/14,6113,"広告宣伝費",,"",22000,1,10,4,1111,"現金",,"",22000,0,,,"リクルート　広告掲載料（求人）"
2022/03/14,5211,"商品仕入高",,"",9742,1,10,5,1111,"現金",,"",9742,0,,,"豊島水産　仕入"
2022/03/14,1122,"売掛金",1,"カード",23080,0,,,4111,"売上高",,"",23080,1,10,4,"カード売上/Master"
2022/03/14,1122,"売掛金",1,"カード",38000,0,,,4111,"売上高",,"",38000,1,10,4,"カード売上/JCB"
2022/03/14,1122,"売掛金",1,"カード",19500,0,,,4111,"売上高",,"",19500,1,10,4,"カード売上/JCB"
2022/03/15,1113,"普通預金",1,"もみじ銀行",71639,0,,,1122,"売掛金",1,"カード",71639,0,,,"リクルートペイメント　入金"
2022/03/15,1113,"普通預金",1,"もみじ銀行",69748,0,,,1111,"現金",,"",69748,0,,,"3/13　売上"
2022/03/15,1111,"現金",,"",100000,0,,,1113,"普通預金",1,"もみじ銀行",100000,0,,,"引出し"
2022/03/15,1111,"現金",,"",38170,0,,,4111,"売上高",,"",38170,1,10,4,"現金売上"
2022/03/15,5211,"商品仕入高",,"",5486,1,10,5,1111,"現金",,"",5486,0,,,"豊島水産　仕入"
2022/03/15,5211,"商品仕入高",,"",1402,1,10,5,1111,"現金",,"",1402,0,,,"フジグラン　仕入"
2022/03/15,2112,"買掛金",,"",56574,0,,,1111,"現金",,"",56574,0,,,"買掛金支払/住田㈱"
2022/03/15,2112,"買掛金",,"",20607,0,,,1111,"現金",,"",20607,0,,,"買掛金支払/㈱優侑ミート"
2022/03/15,6231,"雑費",,"",2511,0,30,0,1122,"売掛金",1,"カード",2511,0,,,"リクルートペイメント　保証料"
2022/03/15,1122,"売掛金",1,"カード",19320,0,,,4111,"売上高",,"",19320,1,10,4,"カード売上/JCB"
2022/03/15,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/JCB"
2022/03/16,1113,"普通預金",1,"もみじ銀行",54101,0,,,1111,"現金",,"",54101,0,,,"3/15　売上"
2022/03/16,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/03/16,1113,"普通預金",3,"広島信用金庫",26675,0,,,1154,"未収入金",,"",26675,0,,,"広島県経営計画　利子補給金"
2022/03/16,5211,"商品仕入高",,"",3614,1,10,5,1111,"現金",,"",3614,0,,,"プロマート　仕入"
2022/03/16,6218,"通信費",,"",2699,1,10,4,1111,"現金",,"",2699,0,,,"ソフトバンク　電話代 2022.2"
2022/03/16,1122,"売掛金",1,"カード",25520,0,,,4111,"売上高",,"",25520,1,10,4,"カード売上/VISA"
2022/03/16,1122,"売掛金",1,"カード",30000,0,,,4111,"売上高",,"",30000,1,10,4,"カード売上/JCB"
2022/03/17,1113,"普通預金",1,"もみじ銀行",3687,0,,,1111,"現金",,"",3687,0,,,"3/16　売上"
2022/03/17,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/17,1111,"現金",,"",64520,0,,,4111,"売上高",,"",64520,1,10,4,"現金売上"
2022/03/17,5211,"商品仕入高",,"",4298,1,10,5,1111,"現金",,"",4298,0,,,"西原商会　仕入"
2022/03/17,5211,"商品仕入高",,"",1192,1,10,5,1111,"現金",,"",1192,0,,,"フジグラン　仕入"
2022/03/17,5211,"商品仕入高",,"",4449,1,10,5,1111,"現金",,"",4449,0,,,"八百心　仕入"
2022/03/17,5211,"商品仕入高",,"",10627,1,10,5,1111,"現金",,"",10627,0,,,"豊島水産　仕入"
2022/03/17,1122,"売掛金",1,"カード",19820,0,,,4111,"売上高",,"",19820,1,10,4,"カード売上/JCB"
2022/03/18,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"小規模共済"
2022/03/18,1113,"普通預金",1,"もみじ銀行",63954,0,,,1111,"現金",,"",63954,0,,,"3/17　売上"
2022/03/18,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/18,1111,"現金",,"",44760,0,,,4111,"売上高",,"",44760,1,10,4,"現金売上"
2022/03/18,5211,"商品仕入高",,"",304,1,10,5,1111,"現金",,"",304,0,,,"リカーマウンテン　仕入"
2022/03/18,5211,"商品仕入高",,"",2626,1,10,5,1111,"現金",,"",2626,0,,,"プロマート　仕入"
2022/03/18,5211,"商品仕入高",,"",4957,1,10,5,1111,"現金",,"",4957,0,,,"豊島水産　仕入"
2022/03/18,1122,"売掛金",1,"カード",18920,0,,,4111,"売上高",,"",18920,1,10,4,"カード売上/JCB"
2022/03/18,1122,"売掛金",1,"カード",18000,0,,,4111,"売上高",,"",18000,1,10,4,"カード売上/JCB"
2022/03/18,1122,"売掛金",1,"カード",34410,0,,,4111,"売上高",,"",34410,1,10,4,"カード売上/JCB"
2022/03/19,1111,"現金",,"",102200,0,,,4111,"売上高",,"",102200,1,10,4,"現金売上"
2022/03/19,5211,"商品仕入高",,"",4666,1,10,5,1111,"現金",,"",4666,0,,,"豊島水産　仕入"
2022/03/19,5211,"商品仕入高",,"",1126,1,10,5,1111,"現金",,"",1126,0,,,"フジグラン　仕入"
2022/03/19,1122,"売掛金",1,"カード",16280,0,,,4111,"売上高",,"",16280,1,10,4,"カード売上/VISA"
2022/03/19,1122,"売掛金",1,"カード",14640,0,,,4111,"売上高",,"",14640,1,10,4,"カード売上/JCB"
2022/03/19,1122,"売掛金",1,"カード",22040,0,,,4111,"売上高",,"",22040,1,10,4,"カード売上/Master"
2022/03/21,1122,"売掛金",1,"カード",22000,0,,,4111,"売上高",,"",22000,1,10,4,"カード売上/VISA"
2022/03/22,6231,"雑費",,"",495,1,10,4,1113,"普通預金",1,"もみじ銀行",495,0,,,"サニクリーン　マット代等"
2022/03/22,6231,"雑費",,"",2013,1,10,4,1113,"普通預金",1,"もみじ銀行",2013,0,,,"サニクリーン　ユニフォーム代"
2022/03/22,9411,"事業主貸",,"",21941,0,,,1113,"普通預金",1,"もみじ銀行",21941,0,,,"大同生命　保険料"
2022/03/22,1113,"普通預金",1,"もみじ銀行",56873,0,,,1111,"現金",,"",56873,0,,,"3/18　売上"
2022/03/22,1113,"普通預金",1,"もみじ銀行",96408,0,,,1111,"現金",,"",96408,0,,,"3/19　売上"
2022/03/22,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/03/22,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/03/22,5211,"商品仕入高",,"",787,1,10,5,1111,"現金",,"",787,0,,,"フジグラン　仕入"
2022/03/22,5211,"商品仕入高",,"",6556,1,10,5,1111,"現金",,"",6556,0,,,"豊島水産　仕入"
2022/03/22,6113,"広告宣伝費",,"",11000,1,10,4,1111,"現金",,"",11000,0,,,"リクルート　広告掲載料（求人）"
2022/03/22,6225,"消耗品費",,"",4257,1,10,4,1111,"現金",,"",4257,0,,,"タイヨーパッケージ　消耗品代"
2022/03/23,1113,"普通預金",1,"もみじ銀行",7400,0,,,1111,"現金",,"",7400,0,,,"3/22　売上"
2022/03/23,1111,"現金",,"",28700,0,,,4111,"売上高",,"",28700,1,10,4,"現金売上"
2022/03/23,1122,"売掛金",1,"カード",3000,0,,,4111,"売上高",,"",3000,1,10,4,"カード売上/VISA"
2022/03/23,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/VISA"
2022/03/24,1113,"普通預金",1,"もみじ銀行",28700,0,,,1111,"現金",,"",28700,0,,,"3/23　売上"
2022/03/24,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/24,1111,"現金",,"",52960,0,,,4111,"売上高",,"",52960,1,10,4,"現金売上"
2022/03/24,5211,"商品仕入高",,"",4212,1,10,5,1111,"現金",,"",4212,0,,,"西原商会　仕入"
2022/03/24,6223,"接待交際費",,"",4350,1,10,4,1111,"現金",,"",4350,0,,,"ひろしま藩　飲食代"
2022/03/24,5211,"商品仕入高",,"",2064,1,10,5,1111,"現金",,"",2064,0,,,"フジグラン　仕入"
2022/03/24,6218,"通信費",,"",460,1,10,4,1111,"現金",,"",460,0,,,"日本郵便㈱　郵送代"
2022/03/24,1122,"売掛金",1,"カード",25570,0,,,4111,"売上高",,"",25570,1,10,4,"カード売上/VISA"
2022/03/24,1122,"売掛金",1,"カード",24120,0,,,4111,"売上高",,"",24120,1,10,4,"カード売上/VISA"
2022/03/25,1113,"普通預金",1,"もみじ銀行",8000,0,,,4111,"売上高",,"",8000,1,10,4,"リクルートポイントプレゼント"
2022/03/25,1113,"普通預金",1,"もみじ銀行",409763,0,,,1122,"売掛金",1,"カード",409763,0,,,"リクルートペイメント　入金"
2022/03/25,1113,"普通預金",1,"もみじ銀行",61874,0,,,1111,"現金",,"",61874,0,,,"3/24　売上"
2022/03/25,1113,"普通預金",2,"県信",100000,0,,,1113,"普通預金",1,"もみじ銀行",100000,0,,,"口座振替"
2022/03/25,9411,"事業主貸",,"",230000,0,,,1113,"普通預金",1,"もみじ銀行",230000,0,,,"生活費"
2022/03/25,1111,"現金",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"引出し"
2022/03/25,2212,"長期借入金",3,"広信900万",83500,0,,,1113,"普通預金",3,"広島信用金庫",83500,0,,,"広島信用金庫　借入金返済"
2022/03/25,7511,"支払利息",3,"広信@83,500",7900,0,30,0,1113,"普通預金",3,"広島信用金庫",7900,0,,,"広島信用金庫　支払利息"
2022/03/25,1111,"現金",,"",61080,0,,,4111,"売上高",,"",61080,1,10,4,"現金売上"
2022/03/25,5211,"商品仕入高",,"",1085,1,10,5,1111,"現金",,"",1085,0,,,"フジグラン　仕入"
2022/03/25,5211,"商品仕入高",,"",2802,1,10,5,1111,"現金",,"",2802,0,,,"プロマート　仕入"
2022/03/25,6219,"水道光熱費",,"",48750,1,10,4,1111,"現金",,"",48750,0,,,"ライフバリュー　電気代解約金"
2022/03/25,6231,"雑費",,"",660,1,10,4,1111,"現金",,"",660,0,,,"もみじ銀行　振込手数料"
2022/03/25,5211,"商品仕入高",,"",7981,1,10,5,1111,"現金",,"",7981,0,,,"豊島水産　仕入"
2022/03/25,6231,"雑費",,"",14497,0,30,0,1122,"売掛金",1,"カード",14497,0,,,"リクルートペイメント　保証料"
2022/03/25,1122,"売掛金",1,"カード",16380,0,,,4111,"売上高",,"",16380,1,10,4,"カード売上/JCB"
2022/03/26,1111,"現金",,"",33040,0,,,4111,"売上高",,"",33040,1,10,4,"現金売上"
2022/03/26,5211,"商品仕入高",,"",5702,1,10,5,1111,"現金",,"",5702,0,,,"豊島水産　仕入"
2022/03/26,5211,"商品仕入高",,"",601,1,10,5,1111,"現金",,"",601,0,,,"フジグラン　仕入"
2022/03/26,6223,"接待交際費",,"",17500,1,10,4,1111,"現金",,"",17500,0,,,"接待費　GAIA"
2022/03/26,1122,"売掛金",2,"Go To Eat",12000,0,,,4111,"売上高",,"",12000,1,10,4,"Go To Eat　売上"
2022/03/26,1122,"売掛金",1,"カード",23340,0,,,4111,"売上高",,"",23340,1,10,4,"カード売上/VISA"
2022/03/26,1122,"売掛金",1,"カード",18720,0,,,4111,"売上高",,"",18720,1,10,4,"カード売上/Master"
2022/03/26,1122,"売掛金",1,"カード",94990,0,,,4111,"売上高",,"",94990,1,10,4,"カード売上/VISA"
2022/03/28,9411,"事業主貸",,"",525,0,,,1113,"普通預金",1,"もみじ銀行",525,0,,,"ソフトバンクモバイル（個人）"
2022/03/28,6219,"水道光熱費",,"",816,1,10,4,1113,"普通預金",1,"もみじ銀行",816,0,,,"ハルエネ　電気代"
2022/03/28,6218,"通信費",,"",5368,1,10,4,1113,"普通預金",1,"もみじ銀行",5368,0,,,"ソフトバンク　電話代"
2022/03/28,6218,"通信費",,"",6510,1,10,4,1113,"普通預金",1,"もみじ銀行",6510,0,,,"スカパー　視聴料"
2022/03/28,9411,"事業主貸",,"",6901,0,,,1113,"普通預金",1,"もみじ銀行",6901,0,,,"ソフトバンクモバイル（個人）"
2022/03/28,6113,"広告宣伝費",,"",11500,1,10,3,1113,"普通預金",1,"もみじ銀行",11500,0,,,"タイヘイ　HP（2019.6～）"
2022/03/28,6113,"広告宣伝費",,"",16300,1,10,3,1113,"普通預金",1,"もみじ銀行",16300,0,,,"ジャックス　HP（写真代"
2022/03/28,6113,"広告宣伝費",,"",17800,1,10,4,1113,"普通預金",1,"もみじ銀行",17800,0,,,"APアプラス　HP代"
2022/03/28,6231,"雑費",,"",19800,1,10,4,1113,"普通預金",1,"もみじ銀行",19800,0,,,"長谷川会計　顧問料"
2022/03/28,6228,"リース料",,"",23976,1,10,4,1113,"普通預金",1,"もみじ銀行",23976,0,,,"NS　三菱HBL　リース料"
2022/03/28,6219,"水道光熱費",,"",30028,1,10,4,1113,"普通預金",1,"もみじ銀行",30028,0,,,"ハルエネ　電気代"
2022/03/28,1113,"普通預金",1,"もみじ銀行",69802,0,,,1111,"現金",,"",69802,0,,,"3/25　売上"
2022/03/28,1113,"普通預金",1,"もみじ銀行",9236,0,,,1111,"現金",,"",9236,0,,,"3/26　売上"
2022/03/28,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/03/28,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/03/28,6224,"損害保険料",,"",6890,0,30,0,1113,"普通預金",2,"県信",6890,0,,,"三井住友海上火災保険　保険料"
2022/03/28,9411,"事業主貸",,"",21360,0,,,1113,"普通預金",2,"県信",21360,0,,,"三井住友海上火災保険　保険料（車）"
2022/03/28,9411,"事業主貸",,"",50200,0,,,1113,"普通預金",2,"県信",50200,0,,,"りそな決済（家賃）"
2022/03/28,1111,"現金",,"",10000,0,,,4111,"売上高",,"",10000,1,10,4,"現金売上"
2022/03/28,5211,"商品仕入高",,"",1206,1,10,5,1111,"現金",,"",1206,0,,,"フジグラン　仕入"
2022/03/28,6223,"接待交際費",,"",5470,1,10,4,1111,"現金",,"",5470,0,,,"ひろしま藩　飲食代"
2022/03/28,5211,"商品仕入高",,"",6739,1,10,5,1111,"現金",,"",6739,0,,,"豊島水産　仕入"
2022/03/28,6225,"消耗品費",,"",768,1,10,4,1111,"現金",,"",768,0,,,"ヤマダ電機　消耗品代"
2022/03/28,1122,"売掛金",1,"カード",24000,0,,,4111,"売上高",,"",24000,1,10,4,"カード売上/JCB"
2022/03/29,1113,"普通預金",1,"もみじ銀行",15817,0,,,1111,"現金",,"",15817,0,,,"3/28　売上"
2022/03/29,1111,"現金",,"",36180,0,,,4111,"売上高",,"",36180,1,10,4,"現金売上"
2022/03/29,5211,"商品仕入高",,"",-432,1,10,5,1111,"現金",,"",-432,0,,,"西原商会　仕入（エビ返金の為）"
2022/03/29,5211,"商品仕入高",,"",1769,1,10,5,1111,"現金",,"",1769,0,,,"八百心　仕入"
2022/03/29,5211,"商品仕入高",,"",1045,1,10,4,1111,"現金",,"",1045,0,,,"リカーマウンテン　仕入"
2022/03/29,1122,"売掛金",1,"カード",35000,0,,,4111,"売上高",,"",35000,1,10,4,"カード売上/JCB"
2022/03/29,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/JCB"
2022/03/29,1122,"売掛金",1,"カード",12000,0,,,4111,"売上高",,"",12000,1,10,4,"カード売上/Master"
2022/03/30,1113,"普通預金",1,"もみじ銀行",33699,0,,,1111,"現金",,"",33699,0,,,"3/29　売上"
2022/03/30,1113,"普通預金",1,"もみじ銀行",100,0,,,1111,"現金",,"",100,0,,,"3/29　売上"
2022/03/30,1111,"現金",,"",56570,0,,,4111,"売上高",,"",56570,1,10,4,"現金売上"
2022/03/30,5211,"商品仕入高",,"",1108,1,10,5,1111,"現金",,"",1108,0,,,"フジグラン　仕入"
2022/03/30,5211,"商品仕入高",,"",669,1,10,5,1111,"現金",,"",669,0,,,"リカーマウンテン　仕入"
2022/03/30,5211,"商品仕入高",,"",2592,1,10,5,1111,"現金",,"",2592,0,,,"豊島水産　仕入"
2022/03/30,1122,"売掛金",1,"カード",8520,0,,,4111,"売上高",,"",8520,1,10,4,"カード売上/Master"
2022/03/30,1122,"売掛金",1,"カード",13140,0,,,4111,"売上高",,"",13140,1,10,4,"カード売上/JCB"
2022/03/30,1122,"売掛金",1,"カード",15000,0,,,4111,"売上高",,"",15000,1,10,4,"カード売上/Master"
2022/03/31,2212,"長期借入金",2,"公庫210万",26000,0,,,1113,"普通預金",1,"もみじ銀行",26000,0,,,"日本政策金融公庫　借入金返済"
2022/03/31,7511,"支払利息",2,"公庫@26,000",721,0,30,0,1113,"普通預金",1,"もみじ銀行",721,0,,,"日本政策金融公庫　支払利息"
2022/03/31,2212,"長期借入金",1,"公庫290万",36000,0,,,1113,"普通預金",1,"もみじ銀行",36000,0,,,"日本政策金融公庫　借入金返済"
2022/03/31,7511,"支払利息",1,"公庫@36,000",998,0,30,0,1113,"普通預金",1,"もみじ銀行",998,0,,,"日本政策金融公庫　支払利息"
2022/03/31,1113,"普通預金",1,"もみじ銀行",45000,0,,,1156,"仮払金",,"",45000,0,,,"㈱ファイズホールディング（フォーバル電気）　違約金返金"
2022/03/31,1113,"普通預金",1,"もみじ銀行",52201,0,,,1111,"現金",,"",52201,0,,,"3/30　売上"
2022/03/31,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/03/31,1111,"現金",,"",13580,0,,,4111,"売上高",,"",13580,1,10,4,"現金売上"
2022/03/31,5211,"商品仕入高",,"",1282,1,10,5,1111,"現金",,"",1282,0,,,"フジグラン　仕入"
2022/03/31,5211,"商品仕入高",,"",1620,1,10,5,1111,"現金",,"",1620,0,,,"豊島水産　仕入"
2022/03/31,1122,"売掛金",1,"カード",22640,0,,,4111,"売上高",,"",22640,1,10,4,"カード売上/VISA"
2022/03/31,6111,"給料賃金",,"",176114,0,40,0,2115,"未払費用",,"",176114,0,,,"従業員給与"
2022/03/31,5111,"期首棚卸高",,"",145040,0,40,0,5311,"期末棚卸高",,"",145040,0,40,0,"棚振替"
2022/03/31,6214,"減価償却費",,"",6800,0,40,0,1225,"減価償却累計額",,"",6800,0,,,"当月概算計上"
2022/03/31,5211,"商品仕入高",,"",22,1,10,4,2112,"買掛金",,"",22,0,,,"買掛金計上/㈱優侑ミート"
2022/03/31,5211,"商品仕入高",,"",280965,1,10,5,2112,"買掛金",,"",280965,0,,,"買掛金計上/㈱優侑ミート"
2022/03/31,5211,"商品仕入高",,"",53759,1,10,5,2112,"買掛金",,"",53759,0,,,"買掛金計上/住田㈱"
2022/03/31,5211,"商品仕入高",,"",112780,1,10,4,2112,"買掛金",,"",112780,0,,,"買掛金計上/住田㈱"
2022/03/31,6221,"租税公課",,"",0,0,40,0,2125,"未払消費税",,"",0,0,,,"消費税概算計上"
2022/04/01,1113,"普通預金",1,"もみじ銀行",20678,0,,,1111,"現金",,"",20678,0,,,"3/31　売上"
2022/04/01,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/04/01,1111,"現金",,"",39260,0,,,4111,"売上高",,"",39260,1,10,4,"現金売上"
2022/04/01,5211,"商品仕入高",,"",12296,1,10,5,1111,"現金",,"",12296,0,,,"豊島水産　仕入"
2022/04/01,5211,"商品仕入高",,"",1121,1,10,5,1111,"現金",,"",1121,0,,,"プロマート　仕入"
2022/04/01,1122,"売掛金",1,"カード",20280,0,,,4111,"売上高",,"",20280,1,10,4,"カード売上/VISA"
2022/04/02,1122,"売掛金",1,"カード",22200,0,,,4111,"売上高",,"",22200,1,10,4,"カード売上/VISA"
2022/04/02,1122,"売掛金",1,"カード",19820,0,,,4111,"売上高",,"",19820,1,10,4,"カード売上/JCB"
2022/04/02,1122,"売掛金",1,"カード",12780,0,,,4111,"売上高",,"",12780,1,10,4,"カード売上/JCB"
